study SID category name item
03-sherman 21 sit Intellect Intellect
03-sherman 21 sit Mating Mating
03-sherman 21 sit Negativity Negativity
03-sherman 21 sit pOsitivity pOsitivity
03-sherman 21 sit Sociality Sociality
03-sherman 210 pers A A
03-sherman 210 pers C C
03-sherman 210 pers E dominant
03-sherman 210 pers E E
03-sherman 210 pers E outgoing
03-sherman 210 pers N N
03-sherman 210 pers O O
03-sherman 210 sit Adversity Adversity
03-sherman 210 sit Deception Deception
03-sherman 210 sit Duty Duty
03-sherman 210 sit Intellect Intellect
03-sherman 210 sit Mating Mating
03-sherman 210 sit Negativity Negativity
03-sherman 210 sit pOsitivity pOsitivity
03-sherman 210 sit Sociality Sociality
03-sherman 211 pers A A
03-sherman 211 pers C C
03-sherman 211 pers E dominant
03-sherman 211 pers E E
03-sherman 211 pers E outgoing
03-sherman 211 pers N N
03-sherman 211 pers O O
03-sherman 211 sit Adversity Adversity
03-sherman 211 sit Deception Deception
03-sherman 211 sit Duty Duty
03-sherman 211 sit Intellect Intellect
03-sherman 211 sit Mating Mating
03-sherman 211 sit Negativity Negativity
03-sherman 211 sit pOsitivity pOsitivity
03-sherman 211 sit Sociality Sociality
03-sherman 213 pers A A
03-sherman 213 pers C C
03-sherman 213 pers E dominant
03-sherman 213 pers E E
03-sherman 213 pers E outgoing
03-sherman 213 pers N N
03-sherman 213 pers O O
03-sherman 213 sit Adversity Adversity
03-sherman 213 sit Deception Deception
03-sherman 213 sit Duty Duty
03-sherman 213 sit Intellect Intellect
03-sherman 213 sit Mating Mating
03-sherman 213 sit Negativity Negativity
03-sherman 213 sit pOsitivity pOsitivity
03-sherman 213 sit Sociality Sociality
03-sherman 215 pers A A
03-sherman 215 pers C C
03-sherman 215 pers E dominant
03-sherman 215 pers E E
03-sherman 215 pers E outgoing
03-sherman 215 pers N N
03-sherman 215 pers O O
03-sherman 215 sit Deception Deception
03-sherman 215 sit Duty Duty
03-sherman 215 sit Intellect Intellect
03-sherman 215 sit Mating Mating
03-sherman 215 sit Negativity Negativity
03-sherman 215 sit pOsitivity pOsitivity
03-sherman 215 sit Sociality Sociality
03-sherman 216 pers A A
03-sherman 216 pers C C
03-sherman 216 pers E dominant
03-sherman 216 pers E E
03-sherman 216 pers E outgoing
03-sherman 216 pers N N
03-sherman 216 pers O O
03-sherman 216 sit Deception Deception
03-sherman 216 sit Duty Duty
03-sherman 216 sit Intellect Intellect
03-sherman 216 sit Mating Mating
03-sherman 216 sit Negativity Negativity
03-sherman 216 sit pOsitivity pOsitivity
03-sherman 216 sit Sociality Sociality
03-sherman 217 pers A A
03-sherman 217 pers C C
03-sherman 217 pers E dominant
03-sherman 217 pers E E
03-sherman 217 pers E outgoing
03-sherman 217 pers N N
03-sherman 217 pers O O
03-sherman 217 sit Adversity Adversity
03-sherman 217 sit Deception Deception
03-sherman 217 sit Duty Duty
03-sherman 217 sit Intellect Intellect
03-sherman 217 sit Mating Mating
03-sherman 217 sit Negativity Negativity
03-sherman 217 sit pOsitivity pOsitivity
03-sherman 217 sit Sociality Sociality
03-sherman 218 pers A A
03-sherman 218 pers C C
03-sherman 218 pers E dominant
03-sherman 218 pers E E
03-sherman 218 pers E outgoing
03-sherman 218 pers N N
03-sherman 218 pers O O
03-sherman 218 sit Duty Duty
03-sherman 218 sit Intellect Intellect
03-sherman 218 sit Mating Mating
03-sherman 218 sit Negativity Negativity
03-sherman 218 sit pOsitivity pOsitivity
03-sherman 218 sit Sociality Sociality
03-sherman 22 pers A A
03-sherman 22 pers C C
03-sherman 22 pers E dominant
03-sherman 22 pers E E
03-sherman 22 pers E outgoing
03-sherman 22 pers N N
03-sherman 22 pers O O
03-sherman 22 sit Adversity Adversity
03-sherman 22 sit Deception Deception
03-sherman 22 sit Duty Duty
03-sherman 22 sit Intellect Intellect
03-sherman 22 sit Mating Mating
03-sherman 22 sit Negativity Negativity
03-sherman 22 sit pOsitivity pOsitivity
03-sherman 22 sit Sociality Sociality
03-sherman 23 pers A A
03-sherman 23 pers C C
03-sherman 23 pers E dominant
03-sherman 23 pers E E
03-sherman 23 pers E outgoing
03-sherman 23 pers N N
03-sherman 23 pers O O
03-sherman 23 sit Adversity Adversity
03-sherman 23 sit Deception Deception
03-sherman 23 sit Duty Duty
03-sherman 23 sit Intellect Intellect
03-sherman 23 sit Mating Mating
03-sherman 23 sit Negativity Negativity
03-sherman 23 sit pOsitivity pOsitivity
03-sherman 23 sit Sociality Sociality
03-sherman 24 pers A A
03-sherman 24 pers C C
03-sherman 24 pers E dominant
03-sherman 24 pers E E
03-sherman 24 pers E outgoing
03-sherman 24 pers N N
03-sherman 24 pers O O
03-sherman 24 sit Deception Deception
03-sherman 24 sit Duty Duty
03-sherman 24 sit Intellect Intellect
03-sherman 24 sit Mating Mating
03-sherman 24 sit Negativity Negativity
03-sherman 24 sit pOsitivity pOsitivity
03-sherman 24 sit Sociality Sociality
03-sherman 25 pers A A
03-sherman 25 pers C C
03-sherman 25 pers E dominant
03-sherman 25 pers E E
03-sherman 25 pers E outgoing
03-sherman 25 pers N N
03-sherman 25 pers O O
03-sherman 25 sit Adversity Adversity
03-sherman 25 sit Deception Deception
03-sherman 25 sit Duty Duty
03-sherman 25 sit Intellect Intellect
03-sherman 25 sit Mating Mating
03-sherman 25 sit Negativity Negativity
03-sherman 25 sit pOsitivity pOsitivity
03-sherman 25 sit Sociality Sociality
03-sherman 26 pers A A
03-sherman 26 pers C C
03-sherman 26 pers E dominant
03-sherman 26 pers E E
03-sherman 26 pers E outgoing
03-sherman 26 pers N N
03-sherman 26 pers O O
03-sherman 26 sit Adversity Adversity
03-sherman 26 sit Deception Deception
03-sherman 26 sit Duty Duty
03-sherman 26 sit Intellect Intellect
03-sherman 26 sit Mating Mating
03-sherman 26 sit Negativity Negativity
03-sherman 26 sit pOsitivity pOsitivity
03-sherman 26 sit Sociality Sociality
03-sherman 27 pers A A
03-sherman 27 pers C C
03-sherman 27 pers E dominant
03-sherman 27 pers E E
03-sherman 27 pers E outgoing
03-sherman 27 pers N N
03-sherman 27 pers O O
03-sherman 27 sit Adversity Adversity
03-sherman 27 sit Deception Deception
03-sherman 27 sit Duty Duty
03-sherman 27 sit Intellect Intellect
03-sherman 27 sit Mating Mating
03-sherman 27 sit Negativity Negativity
03-sherman 27 sit pOsitivity pOsitivity
03-sherman 27 sit Sociality Sociality
03-sherman 28 pers A A
03-sherman 28 pers C C
03-sherman 28 pers E dominant
03-sherman 28 pers E E
03-sherman 28 pers E outgoing
03-sherman 28 pers N N
03-sherman 28 pers O O
03-sherman 28 sit Adversity Adversity
03-sherman 28 sit Deception Deception
03-sherman 28 sit Duty Duty
03-sherman 28 sit Intellect Intellect
03-sherman 28 sit Mating Mating
03-sherman 28 sit Negativity Negativity
03-sherman 28 sit pOsitivity pOsitivity
03-sherman 28 sit Sociality Sociality
03-sherman 29 pers A A
03-sherman 29 pers C C
03-sherman 29 pers E dominant
03-sherman 29 pers E E
03-sherman 29 pers E outgoing
03-sherman 29 pers N N
03-sherman 29 pers O O
03-sherman 29 sit Adversity Adversity
03-sherman 29 sit Deception Deception
03-sherman 29 sit Duty Duty
03-sherman 29 sit Intellect Intellect
03-sherman 29 sit Mating Mating
03-sherman 29 sit Negativity Negativity
03-sherman 29 sit pOsitivity pOsitivity
03-sherman 29 sit Sociality Sociality
03-sherman 30 pers A A
03-sherman 30 pers C C
03-sherman 30 pers E dominant
03-sherman 30 pers E E
03-sherman 30 pers E outgoing
03-sherman 30 pers N N
03-sherman 30 pers O O
03-sherman 30 sit Adversity Adversity
03-sherman 30 sit Deception Deception
03-sherman 30 sit Duty Duty
03-sherman 30 sit Intellect Intellect
03-sherman 30 sit Mating Mating
03-sherman 30 sit Negativity Negativity
03-sherman 30 sit pOsitivity pOsitivity
03-sherman 30 sit Sociality Sociality
03-sherman 31 pers A A
03-sherman 31 pers C C
03-sherman 31 pers E dominant
03-sherman 31 pers E E
03-sherman 31 pers E outgoing
03-sherman 31 pers N N
03-sherman 31 pers O O
03-sherman 31 sit Adversity Adversity
03-sherman 31 sit Deception Deception
03-sherman 31 sit Duty Duty
03-sherman 31 sit Intellect Intellect
03-sherman 31 sit Mating Mating
03-sherman 31 sit Negativity Negativity
03-sherman 31 sit pOsitivity pOsitivity
03-sherman 31 sit Sociality Sociality
03-sherman 33 pers A A
03-sherman 33 pers C C
03-sherman 33 pers E dominant
03-sherman 33 pers E E
03-sherman 33 pers E outgoing
03-sherman 33 pers N N
03-sherman 33 pers O O
03-sherman 33 sit Adversity Adversity
03-sherman 33 sit Deception Deception
03-sherman 33 sit Duty Duty
03-sherman 33 sit Intellect Intellect
03-sherman 33 sit Mating Mating
03-sherman 33 sit Negativity Negativity
03-sherman 33 sit pOsitivity pOsitivity
03-sherman 33 sit Sociality Sociality
03-sherman 34 pers A A
03-sherman 34 pers C C
03-sherman 34 pers E dominant
03-sherman 34 pers E E
03-sherman 34 pers E outgoing
03-sherman 34 pers N N
03-sherman 34 pers O O
03-sherman 34 sit Adversity Adversity
03-sherman 34 sit Deception Deception
03-sherman 34 sit Duty Duty
03-sherman 34 sit Intellect Intellect
03-sherman 34 sit Mating Mating
03-sherman 34 sit Negativity Negativity
03-sherman 34 sit pOsitivity pOsitivity
03-sherman 34 sit Sociality Sociality
03-sherman 35 pers E dominant
03-sherman 35 pers E E
03-sherman 35 pers E outgoing
03-sherman 35 pers N N
03-sherman 35 sit Adversity Adversity
03-sherman 35 sit Deception Deception
03-sherman 35 sit Duty Duty
03-sherman 35 sit Intellect Intellect
03-sherman 35 sit Mating Mating
03-sherman 35 sit Negativity Negativity
03-sherman 35 sit pOsitivity pOsitivity
03-sherman 35 sit Sociality Sociality
03-sherman 36 pers A A
03-sherman 36 pers C C
03-sherman 36 pers E dominant
03-sherman 36 pers E E
03-sherman 36 pers E outgoing
03-sherman 36 pers N N
03-sherman 36 sit Adversity Adversity
03-sherman 36 sit Deception Deception
03-sherman 36 sit Duty Duty
03-sherman 36 sit Intellect Intellect
03-sherman 36 sit Mating Mating
03-sherman 36 sit Negativity Negativity
03-sherman 36 sit pOsitivity pOsitivity
03-sherman 36 sit Sociality Sociality
03-sherman 37 pers A A
03-sherman 37 pers C C
03-sherman 37 pers E dominant
03-sherman 37 pers E E
03-sherman 37 pers E outgoing
03-sherman 37 pers N N
03-sherman 37 pers O O
03-sherman 37 sit Adversity Adversity
03-sherman 37 sit Deception Deception
03-sherman 37 sit Duty Duty
03-sherman 37 sit Intellect Intellect
03-sherman 37 sit Mating Mating
03-sherman 37 sit Negativity Negativity
03-sherman 37 sit pOsitivity pOsitivity
03-sherman 37 sit Sociality Sociality
03-sherman 39 pers A A
03-sherman 39 pers C C
03-sherman 39 pers E dominant
03-sherman 39 pers E E
03-sherman 39 pers E outgoing
03-sherman 39 pers N N
03-sherman 39 pers O O
03-sherman 39 sit Duty Duty
03-sherman 39 sit Intellect Intellect
03-sherman 39 sit Negativity Negativity
03-sherman 39 sit pOsitivity pOsitivity
03-sherman 39 sit Sociality Sociality
03-sherman 4 pers A A
03-sherman 4 pers C C
03-sherman 4 pers E dominant
03-sherman 4 pers E E
03-sherman 4 pers E outgoing
03-sherman 4 pers N N
03-sherman 4 pers O O
03-sherman 4 sit Adversity Adversity
03-sherman 4 sit Deception Deception
03-sherman 4 sit Duty Duty
03-sherman 4 sit Intellect Intellect
03-sherman 4 sit Mating Mating
03-sherman 4 sit Negativity Negativity
03-sherman 4 sit pOsitivity pOsitivity
03-sherman 4 sit Sociality Sociality
03-sherman 40 pers A A
03-sherman 40 pers C C
03-sherman 40 pers E dominant
03-sherman 40 pers E E
03-sherman 40 pers E outgoing
03-sherman 40 pers N N
03-sherman 40 pers O O
03-sherman 40 sit Adversity Adversity
03-sherman 40 sit Deception Deception
03-sherman 40 sit Duty Duty
03-sherman 40 sit Intellect Intellect
03-sherman 40 sit Mating Mating
03-sherman 40 sit Negativity Negativity
03-sherman 40 sit pOsitivity pOsitivity
03-sherman 40 sit Sociality Sociality
03-sherman 41 pers A A
03-sherman 41 pers C C
03-sherman 41 pers E dominant
03-sherman 41 pers E E
03-sherman 41 pers E outgoing
03-sherman 41 pers N N
03-sherman 41 pers O O
03-sherman 41 sit Duty Duty
03-sherman 41 sit Intellect Intellect
03-sherman 41 sit Mating Mating
03-sherman 41 sit Negativity Negativity
03-sherman 41 sit pOsitivity pOsitivity
03-sherman 41 sit Sociality Sociality
03-sherman 42 pers A A
03-sherman 42 pers C C
03-sherman 42 pers E dominant
03-sherman 42 pers E E
03-sherman 42 pers E outgoing
03-sherman 42 pers N N
03-sherman 42 pers O O
03-sherman 42 sit Adversity Adversity
03-sherman 42 sit Deception Deception
03-sherman 42 sit Duty Duty
03-sherman 42 sit Intellect Intellect
03-sherman 42 sit Mating Mating
03-sherman 42 sit Negativity Negativity
03-sherman 42 sit pOsitivity pOsitivity
03-sherman 42 sit Sociality Sociality
03-sherman 43 pers A A
03-sherman 43 pers C C
03-sherman 43 pers E dominant
03-sherman 43 pers E E
03-sherman 43 pers E outgoing
03-sherman 43 pers N N
03-sherman 43 pers O O
03-sherman 43 sit Adversity Adversity
03-sherman 43 sit Deception Deception
03-sherman 43 sit Duty Duty
03-sherman 43 sit Intellect Intellect
03-sherman 43 sit Mating Mating
03-sherman 43 sit Negativity Negativity
03-sherman 43 sit pOsitivity pOsitivity
03-sherman 43 sit Sociality Sociality
03-sherman 44 pers A A
03-sherman 44 pers C C
03-sherman 44 pers E dominant
03-sherman 44 pers E E
03-sherman 44 pers E outgoing
03-sherman 44 pers N N
03-sherman 44 pers O O
03-sherman 44 sit Adversity Adversity
03-sherman 44 sit Deception Deception
03-sherman 44 sit Duty Duty
03-sherman 44 sit Intellect Intellect
03-sherman 44 sit Mating Mating
03-sherman 44 sit Negativity Negativity
03-sherman 44 sit pOsitivity pOsitivity
03-sherman 44 sit Sociality Sociality
03-sherman 45 pers A A
03-sherman 45 pers C C
03-sherman 45 pers E dominant
03-sherman 45 pers E E
03-sherman 45 pers E outgoing
03-sherman 45 pers N N
03-sherman 45 pers O O
03-sherman 45 sit Adversity Adversity
03-sherman 45 sit Deception Deception
03-sherman 45 sit Duty Duty
03-sherman 45 sit Intellect Intellect
03-sherman 45 sit Mating Mating
03-sherman 45 sit Negativity Negativity
03-sherman 45 sit pOsitivity pOsitivity
03-sherman 45 sit Sociality Sociality
03-sherman 46 pers A A
03-sherman 46 pers C C
03-sherman 46 pers E dominant
03-sherman 46 pers E E
03-sherman 46 pers E outgoing
03-sherman 46 pers N N
03-sherman 46 pers O O
03-sherman 46 sit Adversity Adversity
03-sherman 46 sit Deception Deception
03-sherman 46 sit Duty Duty
03-sherman 46 sit Intellect Intellect
03-sherman 46 sit Mating Mating
03-sherman 46 sit Negativity Negativity
03-sherman 46 sit pOsitivity pOsitivity
03-sherman 46 sit Sociality Sociality
03-sherman 47 pers A A
03-sherman 47 pers C C
03-sherman 47 pers E dominant
03-sherman 47 pers E E
03-sherman 47 pers E outgoing
03-sherman 47 pers N N
03-sherman 47 pers O O
03-sherman 47 sit Adversity Adversity
03-sherman 47 sit Deception Deception
03-sherman 47 sit Duty Duty
03-sherman 47 sit Intellect Intellect
03-sherman 47 sit Mating Mating
03-sherman 47 sit Negativity Negativity
03-sherman 47 sit pOsitivity pOsitivity
03-sherman 47 sit Sociality Sociality
03-sherman 48 pers A A
03-sherman 48 pers C C
03-sherman 48 pers E dominant
03-sherman 48 pers E E
03-sherman 48 pers E outgoing
03-sherman 48 pers N N
03-sherman 48 pers O O
03-sherman 48 sit Adversity Adversity
03-sherman 48 sit Deception Deception
03-sherman 48 sit Duty Duty
03-sherman 48 sit Intellect Intellect
03-sherman 48 sit Mating Mating
03-sherman 48 sit Negativity Negativity
03-sherman 48 sit pOsitivity pOsitivity
03-sherman 48 sit Sociality Sociality
03-sherman 49 pers A A
03-sherman 49 pers C C
03-sherman 49 pers E E
03-sherman 49 pers E outgoing
03-sherman 49 pers N N
03-sherman 49 pers O O
03-sherman 49 sit Adversity Adversity
03-sherman 49 sit Duty Duty
03-sherman 49 sit Intellect Intellect
03-sherman 49 sit Mating Mating
03-sherman 49 sit Negativity Negativity
03-sherman 49 sit pOsitivity pOsitivity
03-sherman 49 sit Sociality Sociality
03-sherman 5 pers A A
03-sherman 5 pers C C
03-sherman 5 pers E dominant
03-sherman 5 pers E E
03-sherman 5 pers E outgoing
03-sherman 5 pers N N
03-sherman 5 pers O O
03-sherman 5 sit Adversity Adversity
03-sherman 5 sit Deception Deception
03-sherman 5 sit Duty Duty
03-sherman 5 sit Intellect Intellect
03-sherman 5 sit Mating Mating
03-sherman 5 sit Negativity Negativity
03-sherman 5 sit pOsitivity pOsitivity
03-sherman 5 sit Sociality Sociality
03-sherman 50 pers A A
03-sherman 50 pers C C
03-sherman 50 pers E dominant
03-sherman 50 pers E E
03-sherman 50 pers E outgoing
03-sherman 50 pers N N
03-sherman 50 pers O O
03-sherman 50 sit Adversity Adversity
03-sherman 50 sit Deception Deception
03-sherman 50 sit Duty Duty
03-sherman 50 sit Intellect Intellect
03-sherman 50 sit Mating Mating
03-sherman 50 sit Negativity Negativity
03-sherman 50 sit pOsitivity pOsitivity
03-sherman 50 sit Sociality Sociality
03-sherman 51 pers A A
03-sherman 51 pers C C
03-sherman 51 pers E dominant
03-sherman 51 pers E E
03-sherman 51 pers E outgoing
03-sherman 51 pers N N
03-sherman 51 pers O O
03-sherman 51 sit Deception Deception
03-sherman 51 sit Duty Duty
03-sherman 51 sit Intellect Intellect
03-sherman 51 sit Mating Mating
03-sherman 51 sit Negativity Negativity
03-sherman 51 sit pOsitivity pOsitivity
03-sherman 51 sit Sociality Sociality
03-sherman 52 pers A A
03-sherman 52 pers C C
03-sherman 52 pers E dominant
03-sherman 52 pers E E
03-sherman 52 pers E outgoing
03-sherman 52 pers N N
03-sherman 52 pers O O
03-sherman 52 sit Adversity Adversity
03-sherman 52 sit Duty Duty
03-sherman 52 sit Intellect Intellect
03-sherman 52 sit Mating Mating
03-sherman 52 sit Negativity Negativity
03-sherman 52 sit pOsitivity pOsitivity
03-sherman 52 sit Sociality Sociality
03-sherman 53 pers A A
03-sherman 53 pers C C
03-sherman 53 pers E dominant
03-sherman 53 pers E E
03-sherman 53 pers E outgoing
03-sherman 53 pers N N
03-sherman 53 pers O O
03-sherman 53 sit Adversity Adversity
03-sherman 53 sit Deception Deception
03-sherman 53 sit Duty Duty
03-sherman 53 sit Intellect Intellect
03-sherman 53 sit Mating Mating
03-sherman 53 sit Negativity Negativity
